x_rum,y_rum,east,north,up,var_east,var_north,var_up,covar_en,covar_eu,covar_nu
250250.0,579250.0,-0.19838116901581365,-0.05744200617373079,-3.285753978902649,0.0728964312055224,0.011277578311694373,0.005719040762257859,0.019474758513921015,3.334313787659074e-09,9.654629727512127e-10
250750.0,579250.0,-0.3042345866204258,-0.1184710139145813,-3.0920381863472537,0.06254937217404186,0.013825166697879728,0.0031020240512857128,0.02236489683432906,-2.519912082010535e-09,-9.812708760291503e-10
251250.0,579250.0,-0.10934951901449426,-0.05780960625062422,-3.1432501076371047,0.06462084932379378,0.022253891947050512,0.0035735276639878807,0.03108639745046988,3.5701991493910384e-09,1.887450524910423e-09
251750.0,579250.0,0.0625454706853623,0.044696176329675506,-3.3819919632814073,0.07026514366839447,0.03948027566921715,0.003971276178855054,0.0449592446040422,1.4027359391980278e-08,1.0024216333388497e-08
252250.0,579250.0,-0.5128546235400434,-0.4823929878794887,-3.3254536600528057,0.0778520810818386,0.0700202558917929,0.010439991725482411,0.06391074546921859,1.2932992539849327e-09,1.2164821427282958e-09
252750.0,579250.0,-0.40198781360469765,-0.46900802052423757,-2.5315553976402607,0.054902987699201496,0.07167319920361315,0.007638909605774792,0.05416389093353499,4.549708757075277e-09,5.3082452400311475e-09
253250.0,579250.0,-0.16986858475461739,-0.22227234349657776,-2.4570479451092666,0.04148338982836379,0.06590329688108652,0.003051165095980952,0.044868122039376714,6.090406468120292e-09,7.969271778365218e-09
253750.0,579250.0,-0.10847393121704951,-0.1393024524510734,-3.363394499474865,0.062375916990576305,0.09598236325726331,0.0047072697686062,0.06648047732532886,1.3828033100823204e-08,1.775798942572599e-08
254250.0,579250.0,-0.22540623918737074,-0.24639364037075198,-3.3004918305495403,0.06449019010352947,0.07523443467694803,0.004472787322653382,0.06026356545641919,7.761936556248073e-09,8.484644485954121e-09
254750.0,579250.0,-0.3080839736528248,-0.24985603846684196,-3.1377388814508356,0.06350088444844004,0.04423607645957377,0.004260034024302332,0.04564621214411796,1.9180631626224416e-09,1.5555488254058724e-09
255750.0,579250.0,-0.21011555248898986,-0.04971089134254023,-3.2551578078174876,0.06969681791969584,0.00886957463662469,0.00375587202187911,0.015244302247622465,-2.357817913602563e-09,-5.57832243830374e-10
256250.0,579250.0,-0.5814371686714125,0.006768080688093511,-2.7976096037539238,0.06120099145579649,0.004402283134807857,0.010050879961333409,-0.000661241412974872,-8.106915232494373e-09,9.436661324976969e-11
257250.0,579250.0,-1.1030439385267798,0.48383833677724847,-2.4296412479154874,0.05887622751429949,0.015343214964061472,0.016867380822851833,-0.02364461381398451,-3.4094325229467726e-08,1.4955108347361404e-08
258250.0,579250.0,-0.1611165355050055,0.12576633549730426,-3.3306639408093104,0.06787222443525971,0.04429156401312306,0.003869510311002348,-0.04711552035522915,-1.1846960202526581e-08,9.247646535993697e-09
258750.0,579250.0,-0.5264818519745049,0.4760178014486771,-2.782346630024023,0.06390995741892995,0.0536831238102115,0.009151223638400712,-0.05066189751445899,-2.6702553249816437e-08,2.4143074720188794e-08
259250.0,579250.0,0.13808554382002777,-0.1354942405383115,-3.299487783956295,0.06807326682195014,0.06587593304346587,0.005563765536339942,-0.057991298555698866,-4.6609709566368325e-09,4.57350351434136e-09
259750.0,579250.0,-0.0581328709721873,0.058395224103672844,-3.245679769973344,0.06199987467106425,0.06248531035812414,0.003144851775880321,-0.05390311985638489,-1.003701926398787e-08,1.0082316242971547e-08
260250.0,579250.0,-0.35720313526600533,0.3487270063572298,-2.511862760622352,0.048066679046036634,0.04610842092021306,0.004415129327225959,-0.040767258049053554,-1.5872458409069306e-08,1.5495818367894242e-08
260750.0,579250.0,-0.1473402617479226,0.1339050209688282,-2.59429911358488,0.04496530370197956,0.038107431279689644,0.002161296272199966,-0.035807747272205565,-8.330773451205116e-09,7.571130799120537e-09
261250.0,579250.0,-0.8864967838717702,0.7269510075553773,-2.942790429938978,0.08868383704927944,0.06296232795939137,0.02038081775948281,-0.06439297999688431,-5.036795382832755e-08,4.130306556115123e-08
261750.0,579250.0,-0.4957487284594634,0.360266998257398,-2.7284189495934372,0.05486081555966048,0.03170915795497774,0.005028699133152717,-0.03565379007167194,-1.8335873256189365e-08,1.3324915706718936e-08
262250.0,579250.0,-0.6551414680909141,0.42003958385993917,-2.82766092929991,0.06074085795630725,0.02848863573299271,0.007217751809017364,-0.035111326768204554,-2.3532764962083583e-08,1.508787534172031e-08
262750.0,579250.0,-0.5690089580397155,0.3244056282442495,-2.911745865548282,0.0626570319164898,0.024297663411077353,0.007440346174809411,-0.03240138163527327,-2.053329865906209e-08,1.1706525103520272e-08
263750.0,579250.0,-0.8016033999568184,0.3856931415611069,-2.348236443233075,0.046671198323803634,0.013924125871216895,0.008096357860274208,-0.020502891451632893,-2.129417932009541e-08,1.024573862757516e-08
264250.0,579250.0,-1.106863444850841,0.5129753733998986,-2.2049500303303224,0.049925964000454987,0.0140906057990096,0.013863614425277842,-0.02115075654226931,-2.9148199143380183e-08,1.350871998625359e-08
264750.0,579250.0,-1.0481570293143914,0.48538590333039927,-2.268506021760202,0.0516595712080078,0.014563049938837029,0.013417595908456481,-0.021868497738727195,-2.7040199594965795e-08,1.2521913548795166e-08
265250.0,579250.0,-1.2556513162207306,0.6028978946924607,-2.313581035823767,0.06406279155011001,0.019053271468518145,0.020223047914425956,-0.028086264662696796,-3.594929128568023e-08,1.726096389326972e-08
265750.0,579250.0,-0.7360181935969287,0.379499990463659,-2.2818687728111953,0.060186691075604745,0.01994156530568565,0.016040691820182012,-0.02826540710299759,-1.9782691741731426e-08,1.0200198028588392e-08
266250.0,579250.0,-1.170119097817041,0.66902669198437,-2.4907758317253763,0.08510863959518136,0.033155114024209884,0.027024150903919564,-0.044132096443114596,-4.049438785868614e-08,2.3153050320750246e-08
266750.0,579250.0,-1.102060298149472,0.7193627386225733,-1.3690599359013276,0.04567285215286777,0.02206422282236291,0.015075189066476044,-0.026850819893370303,-2.4098493323677762e-08,1.573013580391898e-08
267750.0,579250.0,-0.8296816992053024,0.7651955263986172,-0.6339931132938402,0.040181259170292985,0.034929636814962355,0.012218057528957296,-0.032417801762372314,-1.5547332979554256e-08,1.4338932213136333e-08
